x_axis/optimization_steps,x_axis/samples_seen,x_axis/epochs,Training/Loss,Training/Accuracy,Training/learning_rate,Training/log_std_mean,Stats/epoch_time_seconds,Stats/samples_per_second,Test/Episode Reward Student on ID test,Test/Mean entropy Student on ID test,Test/Accuracy (under Student) on ID test,Test/Mean entropy Teacher (under Student) on ID test,Test/Mean loss Student vs Teacher on ID test,Test/Episode Reward Student on OD test,Test/Mean entropy Student on OD test,Test/Accuracy (under Student) on OD test,Test/Mean entropy Teacher (under Student) on OD test,Test/Mean loss Student vs Teacher on OD test,Test/Accuracy under Teacher ID,Test/Accuracy under Teacher OD,Generalization/ID_OD_reward_gap,Generalization/ID_OD_accuracy_gap,epoch,global_step
24178,1540000,154,0.08124499022960663,0.9986475290690555,0.00025890682113226363,-4.0,6.344965934753418,1576.0525907990752,,,,,,,,,,,,,,,154,24178
24335,1550000,155,0.08837132155895233,0.9986414381675126,0.00025839773599328433,-4.0,6.295271396636963,1588.4938662600255,,,,,,,,,,,,,,,155,24335
24492,1560000,156,0.07037011533975601,0.9986570136752099,0.0002578860259679714,-4.0,6.041175603866577,1655.306956083122,,,,,,,,,,,,,,,156,24492
24649,1570000,157,0.09048771113157272,0.9986371453762481,0.00025737170350496966,-4.0,4.46337890625,2240.455092440652,,,,,,,,,,,,,,,157,24649
24806,1580000,158,0.07921779155731201,0.9986491371850797,0.00025685478111647884,-4.0,4.996206521987915,2001.5185433169706,,,,,,,,,,,,,,,158,24806
24963,1590000,159,0.06705111265182495,0.9986630718388363,0.00025633527137794844,-4.0,5.427293539047241,1842.5389981311928,,,,,,,,,,,,,,,159,24963
25120,1600000,160,0.06511983275413513,0.9986608474327038,0.0002558131869277719,-4.0,4.798678159713745,2083.907206770568,-24.63868845784546,-4.0,0.9482013490075042,9.66766357421875,184.01832580566406,-28.74360931907837,-4.0,0.8345409350434784,9.636582374572754,643.361572265625,0.9999719406157965,0.9968193082604557,4.104920861232909,0.003152632355340801,160,25120
25277,1610000,161,0.0773623064160347,0.9986414706533193,0.0002552885404669788,-4.0,6.249817609786987,1600.0466932571542,,,,,,,,,,,,,,,161,25277
25434,1620000,162,0.07311859726905823,0.9986502676979775,0.0002547613447589253,-4.0,6.196225643157959,1613.885706541735,,,,,,,,,,,,,,,162,25434
25591,1630000,163,0.06187637150287628,0.9986612347538945,0.00025423161262898617,-4.0,6.306203365325928,1585.740170541291,,,,,,,,,,,,,,,163,25591
25748,1640000,164,0.06737569719552994,0.9986574038407902,0.0002536993569642402,-4.0,6.181205749511719,1617.807334886069,,,,,,,,,,,,,,,164,25748
25905,1650000,165,0.06859838962554932,0.99865372057494,0.0002531645907131569,-4.0,6.226865291595459,1605.9444891954265,,,,,,,,,,,,,,,165,25905
26062,1660000,166,0.06998386979103088,0.9986598335968769,0.00025262732688528344,-4.0,6.253652334213257,1599.06554851007,,,,,,,,,,,,,,,166,26062
26219,1670000,167,0.06553462892770767,0.998656476471146,0.00025208757855092653,-4.0,6.298385143280029,1587.70855902157,,,,,,,,,,,,,,,167,26219
26376,1680000,168,0.06597623229026794,0.9986446931628973,0.00025154535884083453,-4.0,6.201140403747559,1612.6066092547528,,,,,,,,,,,,,,,168,26376
26533,1690000,169,0.06721523404121399,0.9986739955830631,0.00025100068094587784,-4.0,6.330207347869873,1579.7270848268531,,,,,,,,,,,,,,,169,26533
26690,1700000,170,0.0613146610558033,0.998657235358901,0.00025045355811672925,-4.0,6.382676601409912,1566.7408243417867,,,,,,,,,,,,,,,170,26690
26847,1710000,171,0.05786425247788429,0.9986581274250428,0.0002499040036635401,-4.0,6.271001100540161,1594.6417230159052,,,,,,,,,,,,,,,171,26847
27004,1720000,172,0.07393522560596466,0.9986589022735608,0.0002493520309556184,-4.0,6.384745121002197,1566.2332341357935,,,,,,,,,,,,,,,172,27004
27161,1730000,173,0.06611404567956924,0.9986492818604064,0.00024879765342110144,-4.0,6.242751359939575,1601.857806506776,,,,,,,,,,,,,,,173,27161
27318,1740000,174,0.06432798504829407,0.998657280443515,0.00024824088454662913,-4.0,6.142704963684082,1627.9473064587019,,,,,,,,,,,,,,,174,27318
27475,1750000,175,0.06311965733766556,0.9986714452651928,0.0002476817378770184,-4.0,6.256032943725586,1598.4570557655682,,,,,,,,,,,,,,,175,27475
27632,1760000,176,0.06156662851572037,0.9986668692999608,0.00024712022701493043,-4.0,6.18560004234314,1616.6580334236976,,,,,,,,,,,,,,,176,27632
27789,1770000,177,0.04940367862582207,0.9986581531253934,0.00024655636562054387,-4.0,6.21664571762085,1608.5845091116219,,,,,,,,,,,,,,,177,27789
27946,1780000,178,0.06628831475973129,0.9986554877165182,0.00024599016741121756,-4.0,6.360293388366699,1572.2545155370522,,,,,,,,,,,,,,,178,27946
28103,1790000,179,0.06577309221029282,0.9986540003372713,0.0002454216461611609,-4.0,6.255590915679932,1598.5700047831663,,,,,,,,,,,,,,,179,28103
28260,1800000,180,0.06413105130195618,0.9986514599072883,0.00024485081570109734,-4.0,6.236109972000122,1603.5637673003828,,,,,,,,,,,,,,,180,28260
28417,1810000,181,0.06379903852939606,0.9986616866574118,0.0002442776899179271,-4.0,6.151219606399536,1625.693868838029,,,,,,,,,,,,,,,181,28417
28574,1820000,182,0.05566031485795975,0.9986613511477128,0.0002437022827543867,-4.0,6.386645078659058,1565.7672967321998,,,,,,,,,,,,,,,182,28574
28731,1830000,183,0.06340671330690384,0.9986654563686829,0.00024312460820871698,-4.0,6.214245557785034,1609.2058009314223,,,,,,,,,,,,,,,183,28731
28888,1840000,184,0.054514218121767044,0.9986531420315728,0.00024254468033431872,-4.0,6.137066125869751,1629.443091357076,,,,,,,,,,,,,,,184,28888
29045,1850000,185,0.05372824892401695,0.9986835504803439,0.00024196251323940976,-4.0,6.30041766166687,1587.1963633208327,,,,,,,,,,,,,,,185,29045
29202,1860000,186,0.05749138072133064,0.9986667601179604,0.00024137812108668196,-4.0,6.219641923904419,1607.8096009942703,,,,,,,,,,,,,,,186,29202
29359,1870000,187,0.060136303305625916,0.9986586942490202,0.0002407915180929588,-4.0,6.336337089538574,1578.19886453172,,,,,,,,,,,,,,,187,29359
29516,1880000,188,0.05345343425869942,0.9986636007692558,0.00024020271852884668,-4.0,6.175668716430664,1619.2578422146444,,,,,,,,,,,,,,,188,29516
29673,1890000,189,0.057660870254039764,0.9986689218073775,0.00023961173671838964,-4.0,6.411755323410034,1559.6353097706153,,,,,,,,,,,,,,,189,29673
29830,1900000,190,0.058262620121240616,0.9986562109960149,0.00023901858703872088,-4.0,6.236147165298462,1603.554203410368,,,,,,,,,,,,,,,190,29830
29987,1910000,191,0.05758333578705788,0.9986600936761209,0.00023842328391971186,-4.0,6.123808145523071,1632.9708185438,,,,,,,,,,,,,,,191,29987
30144,1920000,192,0.06054496765136719,0.9986569555172293,0.00023782584184362201,-4.0,4.5330235958099365,2206.0330789461186,-29.02830006324449,-4.0,0.8174663594961749,9.758353233337402,661.481689453125,-31.5125828817678,-4.0,0.7508667530526872,9.736404418945312,944.1842651367188,0.9999759332909889,0.9967491147574037,2.484282818523308,0.003226818533585196,192,30144
30301,1930000,193,0.06394098699092865,0.9986547467685868,0.00023722627534474662,-4.0,6.465803623199463,1546.598162078377,,,,,,,,,,,,,,,193,30301
30458,1940000,194,0.059834882616996765,0.9986518055910932,0.00023662459900906281,-4.0,6.1937713623046875,1614.5252084796077,,,,,,,,,,,,,,,194,30458
30615,1950000,195,0.060339029878377914,0.9986577343683583,0.0002360208274738752,-4.0,6.2274489402771,1605.7939769402647,,,,,,,,,,,,,,,195,30615
30772,1960000,196,0.06575622409582138,0.9986519084503328,0.00023541497542745854,-4.0,6.214648962020874,1609.1013444383202,,,,,,,,,,,,,,,196,30772
30929,1970000,197,0.05132289603352547,0.9986646990024834,0.00023480705760870211,-4.0,6.274376630783081,1593.783827215348,,,,,,,,,,,,,,,197,30929
31086,1980000,198,0.052369896322488785,0.9986499946128434,0.00023419708880675002,-4.0,6.315287828445435,1583.459102997304,,,,,,,,,,,,,,,198,31086
31243,1990000,199,0.055813267827034,0.9986643520981714,0.00023358508386064192,-4.0,6.206341028213501,1611.2553200897028,,,,,,,,,,,,,,,199,31243
31400,2000000,200,0.0559503436088562,0.9986658964008034,0.00023297105765895156,-4.0,6.282601833343506,1591.6972402941778,,,,,,,,,,,,,,,200,31400
31557,2010000,201,0.048662617802619934,0.9986547811919301,0.0002323550251394254,-4.0,6.134533882141113,1630.1157010660665,,,,,,,,,,,,,,,201,31557
31714,2020000,202,0.047736234962940216,0.998655332727684,0.00023173700128861793,-4.0,6.351201772689819,1574.5051657782344,,,,,,,,,,,,,,,202,31714
31871,2030000,203,0.05086006224155426,0.9986545549368984,0.0002311170011415283,-4.0,6.317412853240967,1582.9264656764972,,,,,,,,,,,,,,,203,31871
32028,2040000,204,0.05811602249741554,0.9986575512047916,0.00023049503978123416,-4.0,6.296373128890991,1588.215913398599,,,,,,,,,,,,,,,204,32028
32185,2050000,205,0.059826914221048355,0.9986726550369043,0.0002298711323385244,-4.0,6.292100429534912,1589.2944036716785,,,,,,,,,,,,,,,205,32185
32342,2060000,206,0.05379831790924072,0.9986675698755036,0.00022924529399153128,-4.0,6.36438512802124,1571.2436942214265,,,,,,,,,,,,,,,206,32342
32499,2070000,207,0.05540340021252632,0.9986672058351528,0.00022861753996536146,-4.0,6.196377754211426,1613.8460882575157,,,,,,,,,,,,,,,207,32499
32656,2080000,208,0.05157309025526047,0.9986702115349115,0.00022798788553172536,-4.0,6.304482936859131,1586.172902703098,,,,,,,,,,,,,,,208,32656
32813,2090000,209,0.04436909034848213,0.9986656261341065,0.00022735634600856523,-4.0,6.2688398361206055,1595.1914965797528,,,,,,,,,,,,,,,209,32813
32970,2100000,210,0.04598913714289665,0.9986601078965861,0.00022672293675968355,-4.0,6.227738857269287,1605.7192231699898,,,,,,,,,,,,,,,210,32970
33127,2110000,211,0.04480148106813431,0.9986641895186132,0.00022608767319436815,-4.0,6.1912922859191895,1615.1716860053477,,,,,,,,,,,,,,,211,33127
33284,2120000,212,0.046734172850847244,0.9986447077237105,0.00022545057076701748,-4.0,6.219574213027954,1607.8271047965475,,,,,,,,,,,,,,,212,33284
33441,2130000,213,0.04804471507668495,0.9986561874512013,0.00022481164497676587,-4.0,6.21931266784668,1607.8947198939127,,,,,,,,,,,,,,,213,33441
33598,2140000,214,0.04826640710234642,0.9986654323048202,0.00022417091136710485,-4.0,6.297768592834473,1587.8639954122611,,,,,,,,,,,,,,,214,33598
33755,2150000,215,0.04205671697854996,0.9986725494437584,0.0002235283855255061,-4.0,6.403432369232178,1561.6624684050626,,,,,,,,,,,,,,,215,33755
33912,2160000,216,0.04424181580543518,0.9986755589859643,0.00022288408308304193,-4.0,6.223992586135864,1606.6857184687701,,,,,,,,,,,,,,,216,33912
34069,2170000,217,0.04285023361444473,0.9986724658486593,0.00022223801971400458,-4.0,6.285602569580078,1590.9373666728773,,,,,,,,,,,,,,,217,34069
34226,2180000,218,0.04155252128839493,0.9986593955719938,0.00022159021113552584,-4.0,6.265538930892944,1596.0318992982193,,,,,,,,,,,,,,,218,34226
34383,2190000,219,0.04094620794057846,0.9986679954320833,0.00022094067310719377,-4.0,6.14820408821106,1626.491225165184,,,,,,,,,,,,,,,219,34383
34540,2200000,220,0.0472501665353775,0.9986671198984003,0.00022028942143067004,-4.0,6.316577911376953,1583.135701055589,,,,,,,,,,,,,,,220,34540
34697,2210000,221,0.04593880847096443,0.9986813284714772,0.00021963647194930467,-4.0,5.505655288696289,1816.3142215843209,,,,,,,,,,,,,,,221,34697
34854,2220000,222,0.04379553720355034,0.9986742176174833,0.00021898184054775145,-4.0,5.012830495834351,1994.8809376877944,,,,,,,,,,,,,,,222,34854
35011,2230000,223,0.04088776186108589,0.9986628215629488,0.00021832554315158126,-4.0,4.920858144760132,2032.16587550858,-24.580333368998353,-4.0,0.9501760047795325,9.761626243591309,182.65921020507812,-29.63501615107748,-4.0,0.8137794401787687,9.743191719055176,737.4369506835938,0.9999879699177654,0.9969211627147161,5.0546827820791265,0.0030668072030493043,223,35011
35168,2240000,224,0.042171407490968704,0.99866693255278,0.00021766759572689403,-4.0,6.237999439239502,1603.078053693948,,,,,,,,,,,,,,,224,35168
35325,2250000,225,0.04030151665210724,0.9986623191655833,0.00021700801427993095,-4.0,6.217838287353516,1608.2759856169043,,,,,,,,,,,,,,,225,35325
35482,2260000,226,0.040839362889528275,0.9986676868536231,0.00021634681485668527,-4.0,6.3261144161224365,1580.7491521990928,,,,,,,,,,,,,,,226,35482
35639,2270000,227,0.04158976301550865,0.9986642866846245,0.0002156840135425116,-4.0,6.316852569580078,1583.0668659510545,,,,,,,,,,,,,,,227,35639
35796,2280000,228,0.046261776238679886,0.9986811157132077,0.00021501962646173437,-4.0,6.279030799865723,1592.602476199647,,,,,,,,,,,,,,,228,35796
35953,2290000,229,0.04511953890323639,0.9986736150881109,0.00021435366977725614,-4.0,6.27708888053894,1593.0951736247227,,,,,,,,,,,,,,,229,35953
36110,2300000,230,0.04542706161737442,0.9986549391467598,0.0002136861596901635,-4.0,6.264570951461792,1596.278512523922,,,,,,,,,,,,,,,230,36110
36267,2310000,231,0.04260801151394844,0.9986747181462717,0.00021301711243933396,-4.0,6.239511251449585,1602.6896333710056,,,,,,,,,,,,,,,231,36267
36424,2320000,232,0.03885377198457718,0.9986652653756296,0.0002123465443010403,-4.0,6.403329372406006,1561.6875875686167,,,,,,,,,,,,,,,232,36424
36581,2330000,233,0.03646637871861458,0.998657356940987,0.0002116744715885547,-4.0,6.176938533782959,1618.9249650628583,,,,,,,,,,,,,,,233,36581
36738,2340000,234,0.03466087579727173,0.9986707246061534,0.00021100091065175206,-4.0,6.191995620727539,1614.9882222986832,,,,,,,,,,,,,,,234,36738
36895,2350000,235,0.032312288880348206,0.9986718302677166,0.0002103258778767123,-4.0,6.281998634338379,1591.8500754423042,,,,,,,,,,,,,,,235,36895
37052,2360000,236,0.03214886412024498,0.9986592532487016,0.00020964938968532094,-4.0,6.31686806678772,1583.0629822042874,,,,,,,,,,,,,,,236,37052
37209,2370000,237,0.03781610354781151,0.9986739618945452,0.00020897146253487072,-4.0,6.111888885498047,1636.1553993115695,,,,,,,,,,,,,,,237,37209
37366,2380000,238,0.04126257821917534,0.9986702588595936,0.0002082921129176606,-4.0,6.244905233383179,1601.3053243055376,,,,,,,,,,,,,,,238,37366
37523,2390000,239,0.037677738815546036,0.9986507698046755,0.00020761135736059445,-4.0,6.2034502029418945,1612.0061696082687,,,,,,,,,,,,,,,239,37523
37680,2400000,240,0.049380265176296234,0.9986718136410876,0.00020692921242477957,-4.0,6.2323479652404785,1604.5317199509325,,,,,,,,,,,,,,,240,37680
37837,2410000,241,0.03404662013053894,0.9986779766630346,0.00020624569470512294,-4.0,6.280094861984253,1592.3326350583834,,,,,,,,,,,,,,,241,37837
37994,2420000,242,0.037993572652339935,0.9986749142675311,0.00020556082082992826,-4.0,6.305043697357178,1586.0318310230903,,,,,,,,,,,,,,,242,37994
38151,2430000,243,0.033841654658317566,0.9986802824946405,0.00020487460746049108,-4.0,6.278236389160156,1592.803994648202,,,,,,,,,,,,,,,243,38151
38308,2440000,244,0.03483353555202484,0.9986657553662363,0.00020418707129069344,-4.0,6.192843437194824,1614.767126186175,,,,,,,,,,,,,,,244,38308
38465,2450000,245,0.03359517827630043,0.9986799122004882,0.0002034982290465988,-4.0,6.306329727172852,1585.7083965831632,,,,,,,,,,,,,,,245,38465
38622,2460000,246,0.03374321386218071,0.9986700983154498,0.00020280809748604293,-4.0,6.247026443481445,1600.7615928110329,,,,,,,,,,,,,,,246,38622
38779,2470000,247,0.03390366956591606,0.9986740517834866,0.0002021166933982281,-4.0,6.128342866897583,1631.7624873789753,,,,,,,,,,,,,,,247,38779
38936,2480000,248,0.036908648908138275,0.9986643342347222,0.00020142403360331348,-4.0,6.2256598472595215,1606.2554404416921,,,,,,,,,,,,,,,248,38936
39093,2490000,249,0.03618238866329193,0.9986675137648015,0.00020073013495200767,-4.0,6.289274215698242,1590.008585575687,,,,,,,,,,,,,,,249,39093
39250,2500000,250,0.033056337386369705,0.9986604062067701,0.0002000350143251563,-4.0,6.170775413513184,1620.5418816736258,,,,,,,,,,,,,,,250,39250
39407,2510000,251,0.033964235335588455,0.9986615439492817,0.00019933868863333338,-4.0,6.25725793838501,1598.1441229480445,,,,,,,,,,,,,,,251,39407
39564,2520000,252,0.03272760286927223,0.9986757441248839,0.00019864117481642885,-4.0,6.327425241470337,1580.4216752272916,,,,,,,,,,,,,,,252,39564
39721,2530000,253,0.03312071040272713,0.9986768840592662,0.0001979424898432374,-4.0,6.304272413253784,1586.2258710420738,,,,,,,,,,,,,,,253,39721
39878,2540000,254,0.03166062757372856,0.9986675607031626,0.0001972426507110443,-4.0,6.094295263290405,1640.8788166592446,,,,,,,,,,,,,,,254,39878
40035,2550000,255,0.030342545360326767,0.9986749635586681,0.0001965416744452135,-4.0,6.37063455581665,1569.7023447797033,-24.05575231246919,-4.0,0.9694819908417049,9.63416862487793,105.65206909179688,-30.37923700073521,-4.0,0.7708077729656361,9.763703346252441,970.8242797851562,0.999991585486805,0.9969830916146748,6.323484688266021,0.0030084938721302024,255,40035
40192,2560000,256,0.02957761101424694,0.9986719679951989,0.00019583957809877177,-4.0,4.524006128311157,2210.430250617956,,,,,,,,,,,,,,,256,40192
40349,2570000,257,0.027898333966732025,0.9986610264720538,0.0001951363787519951,-4.0,5.081406116485596,1967.9592165556342,,,,,,,,,,,,,,,257,40349
40506,2580000,258,0.030405361205339432,0.9986646848761885,0.0001944320935119928,-4.0,5.538678407669067,1805.4848582928403,,,,,,,,,,,,,,,258,40506
40663,2590000,259,0.03059554658830166,0.998662684888395,0.000193726739512291,-4.0,6.248540639877319,1600.3736834456013,,,,,,,,,,,,,,,259,40663
40820,2600000,260,0.0318974107503891,0.9986631948801921,0.00019302033391241656,-4.0,6.02740740776062,1659.0881159160483,,,,,,,,,,,,,,,260,40820
40977,2610000,261,0.026959480717778206,0.9986799869561793,0.00019231289389747916,-4.0,6.296256065368652,1588.2454423991871,,,,,,,,,,,,,,,261,40977
41134,2620000,262,0.0312909297645092,0.9986689712453313,0.00019160443667775245,-4.0,6.377086400985718,1568.1142407689947,,,,,,,,,,,,,,,262,41134
41291,2630000,263,0.03242127224802971,0.9986761202501833,0.00019089497948825718,-4.0,6.202199697494507,1612.3311869560866,,,,,,,,,,,,,,,263,41291
41448,2640000,264,0.027227209880948067,0.9986765314654334,0.00019018453958834065,-4.0,6.080637693405151,1644.5643539732112,,,,,,,,,,,,,,,264,41448
41605,2650000,265,0.027178555727005005,0.9986808150984454,0.0001894731342612567,-4.0,6.245270729064941,1601.2116101646127,,,,,,,,,,,,,,,265,41605
41762,2660000,266,0.029110951349139214,0.9986717396372763,0.00018876078081374575,-4.0,6.248863220214844,1600.2910685659378,,,,,,,,,,,,,,,266,41762
41919,2670000,267,0.028066040948033333,0.9986876799750207,0.0001880474965756138,-4.0,6.278976202011108,1592.6163244251627,,,,,,,,,,,,,,,267,41919
42076,2680000,268,0.029252970591187477,0.9986713846580416,0.00018733329889931074,-4.0,6.318930625915527,1582.5462553723062,,,,,,,,,,,,,,,268,42076
42233,2690000,269,0.028879527002573013,0.9986830032779094,0.00018661820515950787,-4.0,6.277668714523315,1592.9480281215085,,,,,,,,,,,,,,,269,42233
42390,2700000,270,0.0277191661298275,0.9986792097430214,0.00018590223275267604,-4.0,6.28482460975647,1591.134299034558,,,,,,,,,,,,,,,270,42390
42547,2710000,271,0.028576774522662163,0.9986682600485588,0.00018518539909666168,-4.0,6.316266059875488,1583.2138648379116,,,,,,,,,,,,,,,271,42547
42704,2720000,272,0.035145655274391174,0.9986731605878646,0.00018446772163026299,-4.0,6.108546257019043,1637.0507121083795,,,,,,,,,,,,,,,272,42704
42861,2730000,273,0.02936612255871296,0.9986743962237979,0.00018374921781280643,-4.0,6.262742519378662,1596.7445522560167,,,,,,,,,,,,,,,273,42861
43018,2740000,274,0.02709406055510044,0.9986600095730951,0.00018302990512372068,-4.0,6.145530462265015,1627.1988335917174,,,,,,,,,,,,,,,274,43018
43175,2750000,275,0.02828579768538475,0.9986737085933424,0.00018230980106211372,-4.0,6.081672430038452,1644.2845475544254,,,,,,,,,,,,,,,275,43175
43332,2760000,276,0.028280189260840416,0.998661967809312,0.00018158892314634447,-4.0,6.25731635093689,1598.1292041439985,,,,,,,,,,,,,,,276,43332
43489,2770000,277,0.022695841267704964,0.9986717004853948,0.00018086728891359831,-4.0,6.277252197265625,1593.0537256980062,,,,,,,,,,,,,,,277,43489
43646,2780000,278,0.024708760902285576,0.998659698601818,0.00018014491591946,-4.0,6.261821269989014,1596.9794679268362,,,,,,,,,,,,,,,278,43646
43803,2790000,279,0.02519780397415161,0.9986734256366339,0.00017942182173748638,-4.0,6.200282573699951,1612.8297188288643,,,,,,,,,,,,,,,279,43803
43960,2800000,280,0.025654984638094902,0.9986563284405371,0.00017869802395877854,-4.0,6.268801689147949,1595.2012036544727,,,,,,,,,,,,,,,280,43960
44117,2810000,281,0.023538857698440552,0.9986779474338908,0.00017797354019155547,-4.0,6.189072847366333,1615.7508962356696,,,,,,,,,,,,,,,281,44117
44274,2820000,282,0.02423762157559395,0.9986737129615122,0.00017724838806072374,-4.0,6.289944648742676,1589.8391096333326,,,,,,,,,,,,,,,282,44274
44431,2830000,283,0.024145834147930145,0.9986802342393774,0.00017652258520744978,-4.0,6.35383152961731,1573.8535013694798,,,,,,,,,,,,,,,283,44431
44588,2840000,284,0.025640010833740234,0.9986726811858617,0.0001757961492887304,-4.0,6.360731840133667,1572.14613842137,,,,,,,,,,,,,,,284,44588
44745,2850000,285,0.02391950413584709,0.9986760709442163,0.00017506909797696376,-4.0,6.292237281799316,1589.259837502571,,,,,,,,,,,,,,,285,44745
44902,2860000,286,0.02332177385687828,0.9986827028247937,0.00017434144895951852,-4.0,6.304213762283325,1586.2406284234398,,,,,,,,,,,,,,,286,44902
45059,2870000,287,0.02068076841533184,0.9986764630310202,0.00017361321993830396,-4.0,6.17475700378418,1619.4969281983942,-25.547542832422373,-4.0,0.9311983091269032,9.669187545776367,275.70806884765625,-30.558983431416557,-4.0,0.7498261139728128,9.723260879516602,1007.2662963867188,0.999990965539564,0.9969975041341967,5.011440598994184,0.0029934614053672703,287,45059
45216,2880000,288,0.02355164848268032,0.9986554624395635,0.00017288442862934005,-4.0,5.139007091522217,1945.9011871178245,,,,,,,,,,,,,,,288,45216
45373,2890000,289,0.023318380117416382,0.9986743352332917,0.00017215509276232528,-4.0,6.293278932571411,1588.996786435785,,,,,,,,,,,,,,,289,45373
45530,2900000,290,0.02488522231578827,0.9986816445805998,0.0001714252300802061,-4.0,6.272480726242065,1594.2655603807882,,,,,,,,,,,,,,,290,45530
45687,2910000,291,0.021519767120480537,0.9986775694466878,0.000170694858338745,-4.0,6.419951677322388,1557.6441229804968,,,,,,,,,,,,,,,291,45687
45844,2920000,292,0.031197858974337578,0.9986772270803488,0.00016996399530608877,-4.0,6.230973958969116,1604.8855388980714,,,,,,,,,,,,,,,292,45844
46001,2930000,293,0.0243170578032732,0.9986742196929386,0.00016923265876233627,-4.0,6.2662575244903564,1595.8488716617683,,,,,,,,,,,,,,,293,46001
46158,2940000,294,0.022650212049484253,0.9986662939227939,0.00016850086649910524,-4.0,6.230882406234741,1604.9091200940989,,,,,,,,,,,,,,,294,46158
46315,2950000,295,0.02243461087346077,0.9986694441065727,0.0001677686363190999,-4.0,6.349371671676636,1574.958990762525,,,,,,,,,,,,,,,295,46315
46472,2960000,296,0.022441187873482704,0.9986753773031709,0.0001670359860356783,-4.0,6.140057802200317,1628.6491629470418,,,,,,,,,,,,,,,296,46472
46629,2970000,297,0.02146262489259243,0.9986609735816812,0.00016630293347241903,-4.0,6.182433366775513,1617.4860943492163,,,,,,,,,,,,,,,297,46629
46786,2980000,298,0.021008381620049477,0.9986830528752855,0.00016556949646268616,-4.0,6.15427565574646,1624.8865925696152,,,,,,,,,,,,,,,298,46786
46943,2990000,299,0.02304837480187416,0.9986672913359039,0.00016483569284919688,-4.0,6.397885322570801,1563.0164493135674,,,,,,,,,,,,,,,299,46943
47100,3000000,300,0.021908137947320938,0.9986709225974728,0.00016410154048358702,-4.0,6.25549840927124,1598.5936444614956,,,,,,,,,,,,,,,300,47100
47257,3010000,301,0.01948821358382702,0.9986741899321402,0.00016336705722597633,-4.0,6.234228849411011,1604.047628271581,,,,,,,,,,,,,,,301,47257
47414,3020000,302,0.01951989345252514,0.9986727705238695,0.00016263226094453463,-4.0,6.321053981781006,1582.0146495857678,,,,,,,,,,,,,,,302,47414
47571,3030000,303,0.022006526589393616,0.9986771429580441,0.00016189716951504706,-4.0,6.387187480926514,1565.634331207923,,,,,,,,,,,,,,,303,47571
47728,3040000,304,0.018937354907393456,0.998674221062487,0.00016116180082047831,-4.0,6.185041427612305,1616.8040452172743,,,,,,,,,,,,,,,304,47728
47885,3050000,305,0.019509801641106606,0.9986678425513302,0.00016042617275053878,-4.0,6.405351161956787,1561.1946553988892,,,,,,,,,,,,,,,305,47885
48042,3060000,306,0.01998765394091606,0.9986784442366474,0.00015969030320124884,-4.0,6.156931638717651,1624.185647460392,,,,,,,,,,,,,,,306,48042
48199,3070000,307,0.025408301502466202,0.9986702798558755,0.00015895421007450355,-4.0,6.27976131439209,1592.4172113168997,,,,,,,,,,,,,,,307,48199
48356,3080000,308,0.019922960549592972,0.9986759387942885,0.00015821791127763643,-4.0,6.257888078689575,1597.9831972472791,,,,,,,,,,,,,,,308,48356
48513,3090000,309,0.019050519913434982,0.9986665000787575,0.00015748142472298498,-4.0,6.314978361129761,1583.5367008622627,,,,,,,,,,,,,,,309,48513
48670,3100000,310,0.01787405274808407,0.9986680732953961,0.0001567447683274544,-4.0,6.191155195236206,1615.2074507346408,,,,,,,,,,,,,,,310,48670
48827,3110000,311,0.0174246933311224,0.9986853433482255,0.00015600796001208139,-4.0,6.169123411178589,1620.9758394328403,,,,,,,,,,,,,,,311,48827
48984,3120000,312,0.02056404948234558,0.9986740901946108,0.00015527101770159882,-4.0,6.242767810821533,1601.8535853064227,,,,,,,,,,,,,,,312,48984
49141,3130000,313,0.01845613494515419,0.9986817983200086,0.0001545339593239992,-4.0,6.420753240585327,1557.4496675546407,,,,,,,,,,,,,,,313,49141
49298,3140000,314,0.01898697204887867,0.9986710886338986,0.00015379680281009847,-4.0,6.194901466369629,1614.230678936086,,,,,,,,,,,,,,,314,49298
49455,3150000,315,0.018788062036037445,0.99868304171202,0.00015305956609310022,-4.0,6.261713743209839,1597.0068914191318,,,,,,,,,,,,,,,315,49455
49612,3160000,316,0.0208309143781662,0.9986697648174373,0.00015232226710815906,-4.0,6.1873555183410645,1616.1993553396412,,,,,,,,,,,,,,,316,49612
49769,3170000,317,0.016936324536800385,0.9986781323014219,0.00015158492379194462,-4.0,6.273675918579102,1593.9618382877607,,,,,,,,,,,,,,,317,49769
49926,3180000,318,0.017474159598350525,0.9986817363885403,0.00015084755408220477,-4.0,5.6610190868377686,1766.4663988239572,,,,,,,,,,,,,,,318,49926
50083,3190000,319,0.015202081762254238,0.9986885854600673,0.00015011017591732952,-4.0,4.385935306549072,2280.0153903474165,-24.421902230153883,-4.0,0.9548187343006795,9.649709701538086,160.31097412109375,-27.366110727122912,-4.0,0.9036335849628084,9.731546401977539,350.09033203125,0.9999914337689916,0.9970334093784914,2.944208496969029,0.0029580243905001913,319,50083
50240,3200000,320,0.017969850450754166,0.9986741932829735,0.00014937280723591474,-4.0,6.232078313827515,1604.6011453053075,,,,,,,,,,,,,,,320,50240
