training/avg_reward,training/avg_accuracy,iteration,training/entropy,training/approx_kl,training/grad_norm,training/ent_coef,training/Distillation_loss,test/accuracy_OD_under_T,x_axis/optimization_steps,x_axis/samples_seen,x_axis/samples_collected,x_axis/epochs,training/SPS,training/learning_rate,global_step,Test/Episode Reward Student on OD test,Test/Mean entropy Student on OD test,Test/Accuracy (under Student) on OD test,Test/Mean entropy Teacher (under Student) on OD test
,0.6641233265399933,13750,-1.6342644691467285,0.028897423297166824,2.908684730529785,0.0,0.7171294093132019,,55028,14087168,1238130,13757,49,0.0003,1237500,-37.91673768523144,-1.2183081,0.7088628670573235,9.720232
,0.6844907104969025,13750,-1.5658127069473267,0.03713887184858322,1.8973795175552368,0.0,0.7198643088340759,,55032,14088192,1238220,13758,49,0.0003,1237500,-37.91673768523144,-1.2183081,0.7088628670573235,9.720232
,0.34415560960769653,13750,-1.2846782207489014,0.0186495091766119,1.6901503801345825,0.0,1.0458166599273682,,55036,14089216,1238310,13759,49,0.0003,1237500,-37.91673768523144,-1.2183081,0.7088628670573235,9.720232
,0.15470552444458008,13750,-1.0927143096923828,0.012508864514529705,2.063047170639038,0.0,1.3170605897903442,,55040,14090240,1238400,13760,49,0.0003,1237500,-37.91673768523144,-1.2183081,0.7088628670573235,9.720232
,0.034315526485443115,13750,-1.0629392862319946,0.018677841871976852,1.316877007484436,0.0,1.289585828781128,,55044,14091264,1238490,13761,49,0.0003,1237500,-37.91673768523144,-1.2183081,0.7088628670573235,9.720232
,0.16490215063095093,13750,-1.0821630954742432,0.009557579644024372,0.7694543600082397,0.0,1.2464457750320435,,55048,14092288,1238580,13762,49,0.0003,1237500,-37.91673768523144,-1.2183081,0.7088628670573235,9.720232
,0.15452581644058228,13750,-1.1256632804870605,0.016458986327052116,0.9690796732902527,0.0,1.3097717761993408,,55052,14093312,1238670,13763,49,0.0003,1237500,-37.91673768523144,-1.2183081,0.7088628670573235,9.720232
,0.15567028522491455,13750,-1.1465436220169067,0.007144765462726355,0.6415600776672363,0.0,1.1877365112304688,,55056,14094336,1238760,13764,49,0.0003,1237500,-37.91673768523144,-1.2183081,0.7088628670573235,9.720232
,0.27263742685317993,13750,-1.1485826969146729,0.0033296565525233746,0.5795567631721497,0.0,1.2071363925933838,,55060,14095360,1238850,13765,49,0.0003,1237500,-37.91673768523144,-1.2183081,0.7088628670573235,9.720232
,0.21914398670196533,13750,-1.1418886184692383,0.0029512092005461454,0.5845569372177124,0.0,1.2428085803985596,,55064,14096384,1238940,13766,49,0.0003,1237500,-37.91673768523144,-1.2183081,0.7088628670573235,9.720232
,0.17592114210128784,13750,-1.1661732196807861,0.003283812664449215,0.583133339881897,0.0,1.2438009977340698,,55068,14097408,1239030,13767,49,0.0003,1237500,-37.91673768523144,-1.2183081,0.7088628670573235,9.720232
,0.1962047815322876,13750,-1.1564263105392456,0.0031110832933336496,0.575372576713562,0.0,1.2047913074493408,,55072,14098432,1239120,13768,49,0.0003,1237500,-37.91673768523144,-1.2183081,0.7088628670573235,9.720232
,0.14747655391693115,13750,-1.128023386001587,0.005964732263237238,0.7765019536018372,0.0,1.2628259658813477,,55076,14099456,1239210,13769,49,0.0003,1237500,-37.91673768523144,-1.2183081,0.7088628670573235,9.720232
,0.1659245491027832,13750,-1.121498703956604,0.005216400604695082,0.9221875667572021,0.0,1.332470178604126,,55080,14100480,1239300,13770,49,0.0003,1237500,-37.91673768523144,-1.2183081,0.7088628670573235,9.720232
,0.2954505681991577,13750,-1.1282352209091187,0.004963140934705734,0.4818167984485626,0.0,1.1756842136383057,,55084,14101504,1239390,13771,49,0.0003,1237500,-37.91673768523144,-1.2183081,0.7088628670573235,9.720232
,0.2162870168685913,13750,-1.1131582260131836,0.003189664101228118,0.30834028124809265,0.0,1.165790319442749,,55088,14102528,1239480,13772,49,0.0003,1237500,-37.91673768523144,-1.2183081,0.7088628670573235,9.720232
,0.24908441305160522,13750,-1.095117211341858,0.0016225622966885567,0.5065377354621887,0.0,1.1854058504104614,,55092,14103552,1239570,13773,49,0.0003,1237500,-37.91673768523144,-1.2183081,0.7088628670573235,9.720232
,0.20138311386108398,13750,-1.099671483039856,0.0016983759123831987,0.5134263634681702,0.0,1.1973978281021118,,55096,14104576,1239660,13774,49,0.0003,1237500,-37.91673768523144,-1.2183081,0.7088628670573235,9.720232
,0.1640946865081787,13775,-1.1085166931152344,0.003464364679530263,0.4964694380760193,0.0,1.198941707611084,0.46813018918037413,55100,14105600,1239750,13775,49,0.0003,1239750,-37.78286960565145,-1.1153815,0.6719030468165874,9.488943
,0.15730679035186768,13775,-1.1136614084243774,0.0051407902501523495,0.420460045337677,0.0,1.1323885917663574,,55104,14106624,1239840,13776,49,0.0003,1239750,-37.78286960565145,-1.1153815,0.6719030468165874,9.488943
-67.86989371817839,0.5232328772544861,13775,-1.3751823902130127,0.017495224252343178,2.5680530071258545,0.0,0.8749455809593201,,55108,14107648,1239930,13777,49,0.0003,1239750,-37.78286960565145,-1.1153815,0.6719030468165874,9.488943
,0.6768547296524048,13775,-1.4726766347885132,0.0409621000289917,2.36499285697937,0.0,0.6400884985923767,,55112,14108672,1240020,13778,49,0.0003,1239750,-37.78286960565145,-1.1153815,0.6719030468165874,9.488943
,0.5018303692340851,13775,-1.281990885734558,0.033009886741638184,1.1768124103546143,0.0,0.753099262714386,,55116,14109696,1240110,13779,49,0.0003,1239750,-37.78286960565145,-1.1153815,0.6719030468165874,9.488943
,0.3115137219429016,13775,-1.0203142166137695,0.014411109499633312,0.8851547837257385,0.0,1.002260446548462,,55120,14110720,1240200,13780,49,0.0003,1239750,-37.78286960565145,-1.1153815,0.6719030468165874,9.488943
,0.21125638484954834,13775,-0.9830969572067261,0.021855084225535393,0.9327123165130615,0.0,1.093424916267395,,55124,14111744,1240290,13781,49,0.0003,1239750,-37.78286960565145,-1.1153815,0.6719030468165874,9.488943
,0.15642058849334717,13775,-1.0424294471740723,0.013637716881930828,0.5918123722076416,0.0,1.0729624032974243,,55128,14112768,1240380,13782,49,0.0003,1239750,-37.78286960565145,-1.1153815,0.6719030468165874,9.488943
,0.27723264694213867,13775,-1.0622481107711792,0.010619367472827435,0.611834704875946,0.0,1.0008764266967773,,55132,14113792,1240470,13783,49,0.0003,1239750,-37.78286960565145,-1.1153815,0.6719030468165874,9.488943
,0.3279462456703186,13775,-1.090615153312683,0.01890912652015686,0.49059784412384033,0.0,0.98671954870224,,55136,14114816,1240560,13784,49,0.0003,1239750,-37.78286960565145,-1.1153815,0.6719030468165874,9.488943
,0.3483753800392151,13775,-1.1078910827636719,0.011183355003595352,0.6028085947036743,0.0,0.9992819428443909,,55140,14115840,1240650,13785,49,0.0003,1239750,-37.78286960565145,-1.1153815,0.6719030468165874,9.488943
,0.40573614835739136,13775,-1.1379420757293701,0.008608152158558369,0.4669128954410553,0.0,0.9627948999404907,,55144,14116864,1240740,13786,49,0.0003,1239750,-37.78286960565145,-1.1153815,0.6719030468165874,9.488943
,0.3116583824157715,13775,-1.1490157842636108,0.0074965436942875385,0.436407208442688,0.0,0.9536512494087219,,55148,14117888,1240830,13787,49,0.0003,1239750,-37.78286960565145,-1.1153815,0.6719030468165874,9.488943
,0.33781832456588745,13775,-1.1451133489608765,0.003664484014734626,0.5499616265296936,0.0,0.9453230500221252,,55152,14118912,1240920,13788,49,0.0003,1239750,-37.78286960565145,-1.1153815,0.6719030468165874,9.488943
,0.34332984685897827,13775,-1.162696361541748,0.0031519692856818438,0.4135662615299225,0.0,0.9629791975021362,,55156,14119936,1241010,13789,49,0.0003,1239750,-37.78286960565145,-1.1153815,0.6719030468165874,9.488943
,0.36820149421691895,13775,-1.1653105020523071,0.0011402235832065344,0.3736373484134674,0.0,1.0112473964691162,,55160,14120960,1241100,13790,49,0.0003,1239750,-37.78286960565145,-1.1153815,0.6719030468165874,9.488943
,0.3756563663482666,13775,-1.1885709762573242,0.0015330195892602205,0.3769351840019226,0.0,0.9834215044975281,,55164,14121984,1241190,13791,49,0.0003,1239750,-37.78286960565145,-1.1153815,0.6719030468165874,9.488943
,0.3895706534385681,13775,-1.1889572143554688,0.001768240355886519,0.40391433238983154,0.0,1.0057425498962402,,55168,14123008,1241280,13792,49,0.0003,1239750,-37.78286960565145,-1.1153815,0.6719030468165874,9.488943
,0.37178051471710205,13775,-1.2031108140945435,0.002901440253481269,0.35821065306663513,0.0,0.9821535348892212,,55172,14124032,1241370,13793,49,0.0003,1239750,-37.78286960565145,-1.1153815,0.6719030468165874,9.488943
,0.3955705165863037,13775,-1.2053204774856567,0.001622445764951408,0.37636062502861023,0.0,0.9810166954994202,,55176,14125056,1241460,13794,49,0.0003,1239750,-37.78286960565145,-1.1153815,0.6719030468165874,9.488943
,0.420282244682312,13775,-1.2099159955978394,0.002490254584699869,0.4885578751564026,0.0,0.9694268107414246,,55180,14126080,1241550,13795,49,0.0003,1239750,-37.78286960565145,-1.1153815,0.6719030468165874,9.488943
,0.2529876232147217,13775,-1.2089279890060425,0.004137731157243252,0.41545650362968445,0.0,1.0191842317581177,,55184,14127104,1241640,13796,49,0.0003,1239750,-37.78286960565145,-1.1153815,0.6719030468165874,9.488943
-67.83942361113598,0.5814554393291473,13775,-1.4203003644943237,0.005996447056531906,0.57886803150177,0.0,0.7197178602218628,,55188,14128128,1241730,13797,49,0.0003,1239750,-37.78286960565145,-1.1153815,0.6719030468165874,9.488943
,0.8044021129608154,13775,-1.6856611967086792,0.032855596393346786,1.270627498626709,0.0,0.4485650956630707,,55192,14129152,1241820,13798,49,0.0003,1239750,-37.78286960565145,-1.1153815,0.6719030468165874,9.488943
,0.6717928349971771,13775,-1.575992226600647,0.03133102506399155,1.5548734664916992,0.0,0.6483699083328247,,55196,14130176,1241910,13799,49,0.0003,1239750,-37.78286960565145,-1.1153815,0.6719030468165874,9.488943
,0.461742103099823,13800,-1.330010175704956,0.020163511857390404,1.4266231060028076,0.0,0.8797293901443481,0.6263272747397423,55200,14131200,1242000,13800,49,0.0003,1242000,-37.735784442126324,-1.2745229,0.7043086402118206,9.892089
,0.2743262052536011,13800,-1.154176115989685,0.00907111819833517,1.0535255670547485,0.0,1.0298762321472168,,55204,14132224,1242090,13801,49,0.0003,1242000,-37.735784442126324,-1.2745229,0.7043086402118206,9.892089
,0.21440905332565308,13800,-1.1244186162948608,0.008948425762355328,0.9320911169052124,0.0,1.1267950534820557,,55208,14133248,1242180,13802,49,0.0003,1242000,-37.735784442126324,-1.2745229,0.7043086402118206,9.892089
,0.2819846272468567,13800,-1.1383745670318604,0.007851050235331059,0.9878717064857483,0.0,1.1871141195297241,,55212,14134272,1242270,13803,49,0.0003,1242000,-37.735784442126324,-1.2745229,0.7043086402118206,9.892089
,0.3544422388076782,13800,-1.1765685081481934,0.006526494398713112,0.6353674530982971,0.0,1.073672890663147,,55216,14135296,1242360,13804,49,0.0003,1242000,-37.735784442126324,-1.2745229,0.7043086402118206,9.892089
,0.3981174826622009,13800,-1.214775800704956,0.005059482995420694,0.6740995049476624,0.0,1.1013035774230957,,55220,14136320,1242450,13805,49,0.0003,1242000,-37.735784442126324,-1.2745229,0.7043086402118206,9.892089
,0.3832207918167114,13800,-1.2166301012039185,0.002472190884873271,0.771511435508728,0.0,1.0305081605911255,,55224,14137344,1242540,13806,49,0.0003,1242000,-37.735784442126324,-1.2745229,0.7043086402118206,9.892089
,0.3879390358924866,13800,-1.2259385585784912,0.0041197799146175385,0.558246374130249,0.0,0.9972962737083435,,55228,14138368,1242630,13807,49,0.0003,1242000,-37.735784442126324,-1.2745229,0.7043086402118206,9.892089
,0.41516387462615967,13800,-1.2468336820602417,0.009020434692502022,0.42506906390190125,0.0,1.057064414024353,,55232,14139392,1242720,13808,49,0.0003,1242000,-37.735784442126324,-1.2745229,0.7043086402118206,9.892089
,0.3918238878250122,13800,-1.2453246116638184,0.003976412583142519,0.43027034401893616,0.0,1.0870277881622314,,55236,14140416,1242810,13809,49,0.0003,1242000,-37.735784442126324,-1.2745229,0.7043086402118206,9.892089
,0.3737286329269409,13800,-1.2243053913116455,0.002006787806749344,0.5256720781326294,0.0,1.0614700317382812,,55240,14141440,1242900,13810,49,0.0003,1242000,-37.735784442126324,-1.2745229,0.7043086402118206,9.892089
,0.3409515619277954,13800,-1.225467562675476,0.006931073497980833,0.5553532242774963,0.0,1.0155795812606812,,55244,14142464,1242990,13811,49,0.0003,1242000,-37.735784442126324,-1.2745229,0.7043086402118206,9.892089
,0.45466238260269165,13800,-1.2164530754089355,0.004043044988065958,0.504584550857544,0.0,0.9753724336624146,,55248,14143488,1243080,13812,49,0.0003,1242000,-37.735784442126324,-1.2745229,0.7043086402118206,9.892089
,0.4097505807876587,13800,-1.2156950235366821,0.005685391835868359,0.43109551072120667,0.0,0.9970253705978394,,55252,14144512,1243170,13813,49,0.0003,1242000,-37.735784442126324,-1.2745229,0.7043086402118206,9.892089
,0.41559576988220215,13800,-1.2193723917007446,0.007085583172738552,0.4839800000190735,0.0,1.027969479560852,,55256,14145536,1243260,13814,49,0.0003,1242000,-37.735784442126324,-1.2745229,0.7043086402118206,9.892089
,0.4107549786567688,13800,-1.2228035926818848,0.004840157460421324,0.38300710916519165,0.0,0.9404962658882141,,55260,14146560,1243350,13815,49,0.0003,1242000,-37.735784442126324,-1.2745229,0.7043086402118206,9.892089
,0.4740173816680908,13800,-1.21977961063385,0.004283987917006016,0.3964330852031708,0.0,0.9535917043685913,,55264,14147584,1243440,13816,49,0.0003,1242000,-37.735784442126324,-1.2745229,0.7043086402118206,9.892089
-60.32965853351183,0.4662250876426697,13800,-1.3271735906600952,0.008200092241168022,1.5035215616226196,0.0,0.9157056212425232,,55268,14148608,1243530,13817,49,0.0003,1242000,-37.735784442126324,-1.2745229,0.7043086402118206,9.892089
,0.7562900185585022,13800,-1.7182908058166504,0.07392042130231857,4.036900997161865,0.0,0.6412365436553955,,55272,14149632,1243620,13818,49,0.0003,1242000,-37.735784442126324,-1.2745229,0.7043086402118206,9.892089
,0.6832837760448456,13800,-1.629122257232666,0.08466806262731552,2.187394618988037,0.0,0.6246702075004578,,55276,14150656,1243710,13819,49,0.0003,1242000,-37.735784442126324,-1.2745229,0.7043086402118206,9.892089
,0.5498084723949432,13800,-1.4375532865524292,0.0272528026252985,0.8046132922172546,0.0,0.7161790728569031,,55280,14151680,1243800,13820,49,0.0003,1242000,-37.735784442126324,-1.2745229,0.7043086402118206,9.892089
,0.3817325234413147,13800,-1.2184561491012573,0.010643300600349903,0.7730816602706909,0.0,0.9145326614379883,,55284,14152704,1243890,13821,49,0.0003,1242000,-37.735784442126324,-1.2745229,0.7043086402118206,9.892089
,0.2707231640815735,13800,-1.1419906616210938,0.009596542455255985,0.7299639582633972,0.0,1.0142091512680054,,55288,14153728,1243980,13822,49,0.0003,1242000,-37.735784442126324,-1.2745229,0.7043086402118206,9.892089
,0.34675145149230957,13800,-1.1556497812271118,0.0076962062157690525,1.4986510276794434,0.0,1.222129225730896,,55292,14154752,1244070,13823,49,0.0003,1242000,-37.735784442126324,-1.2745229,0.7043086402118206,9.892089
,0.310790479183197,13800,-1.153886079788208,0.006963666528463364,0.9633575677871704,0.0,1.1450484991073608,,55296,14155776,1244160,13824,49,0.0003,1242000,-37.735784442126324,-1.2745229,0.7043086402118206,9.892089
,0.373752236366272,13825,-1.1904420852661133,0.00932331196963787,0.6580765247344971,0.0,1.046485185623169,0.6083883702754974,55300,14156800,1244250,13825,49,0.0003,1244250,-37.306497230247864,-1.2482601,0.6850266157835722,9.646202
,0.3971075415611267,13825,-1.2124192714691162,0.006198623683303595,0.5646007657051086,0.0,1.01422119140625,,55304,14157824,1244340,13826,49,0.0003,1244250,-37.306497230247864,-1.2482601,0.6850266157835722,9.646202
,0.39763909578323364,13825,-1.1931954622268677,0.009945015422999859,0.4740525186061859,0.0,1.0175455808639526,,55308,14158848,1244430,13827,49,0.0003,1244250,-37.306497230247864,-1.2482601,0.6850266157835722,9.646202
,0.39709073305130005,13825,-1.1848833560943604,0.004109978675842285,0.5127841830253601,0.0,1.0423067808151245,,55312,14159872,1244520,13828,49,0.0003,1244250,-37.306497230247864,-1.2482601,0.6850266157835722,9.646202
,0.4009284973144531,13825,-1.1800575256347656,0.003212491748854518,0.3380403220653534,0.0,0.9503294825553894,,55316,14160896,1244610,13829,49,0.0003,1244250,-37.306497230247864,-1.2482601,0.6850266157835722,9.646202
,0.44503241777420044,13825,-1.1986967325210571,0.0031333942897617817,0.34316104650497437,0.0,0.9557197093963623,,55320,14161920,1244700,13830,49,0.0003,1244250,-37.306497230247864,-1.2482601,0.6850266157835722,9.646202
,0.41890615224838257,13825,-1.2106009721755981,0.0035299675073474646,0.39606040716171265,0.0,0.9844251871109009,,55324,14162944,1244790,13831,49,0.0003,1244250,-37.306497230247864,-1.2482601,0.6850266157835722,9.646202
,0.43829262256622314,13825,-1.206655740737915,0.001930566388182342,0.3957449793815613,0.0,0.9650014638900757,,55328,14163968,1244880,13832,49,0.0003,1244250,-37.306497230247864,-1.2482601,0.6850266157835722,9.646202
,0.3763763904571533,13825,-1.216273546218872,0.0021662130020558834,0.40566614270210266,0.0,0.9370817542076111,,55332,14164992,1244970,13833,49,0.0003,1244250,-37.306497230247864,-1.2482601,0.6850266157835722,9.646202
,0.39973753690719604,13825,-1.2192329168319702,0.0031021954491734505,0.37925904989242554,0.0,0.9181665182113647,,55336,14166016,1245060,13834,49,0.0003,1244250,-37.306497230247864,-1.2482601,0.6850266157835722,9.646202
,0.41457587480545044,13825,-1.2483766078948975,0.0021936704870313406,0.36507731676101685,0.0,0.9311110973358154,,55340,14167040,1245150,13835,49,0.0003,1244250,-37.306497230247864,-1.2482601,0.6850266157835722,9.646202
,0.4125925898551941,13825,-1.2638251781463623,0.0013302747393026948,0.31137794256210327,0.0,0.929783821105957,,55344,14168064,1245240,13836,49,0.0003,1244250,-37.306497230247864,-1.2482601,0.6850266157835722,9.646202
-62.279141983916944,0.3679206371307373,13825,-1.2743663787841797,0.0013852252159267664,0.4458127021789551,0.0,0.9913634657859802,,55348,14169088,1245330,13837,49,0.0003,1244250,-37.306497230247864,-1.2482601,0.6850266157835722,9.646202
,0.81744684278965,13825,-1.7039612531661987,0.012518983334302902,2.6296463012695312,0.0,0.45759308338165283,,55352,14170112,1245420,13838,49,0.0003,1244250,-37.306497230247864,-1.2482601,0.6850266157835722,9.646202
,0.7236672043800354,13825,-1.600348949432373,0.02466057799756527,1.6341596841812134,0.0,0.5664767622947693,,55356,14171136,1245510,13839,49,0.0003,1244250,-37.306497230247864,-1.2482601,0.6850266157835722,9.646202
,0.5409961938858032,13825,-1.4338812828063965,0.03148256614804268,0.7508267164230347,0.0,0.7164181470870972,,55360,14172160,1245600,13840,49,0.0003,1244250,-37.306497230247864,-1.2482601,0.6850266157835722,9.646202
,0.3496794104576111,13825,-1.2708559036254883,0.016047628596425056,0.959586501121521,0.0,0.9989343881607056,,55364,14173184,1245690,13841,49,0.0003,1244250,-37.306497230247864,-1.2482601,0.6850266157835722,9.646202
,0.26116639375686646,13825,-1.2184761762619019,0.012048523873090744,1.3244298696517944,0.0,1.2501811981201172,,55368,14174208,1245780,13842,49,0.0003,1244250,-37.306497230247864,-1.2482601,0.6850266157835722,9.646202
,0.21612638235092163,13825,-1.1838877201080322,0.009764549322426319,1.0060863494873047,0.0,1.3278251886367798,,55372,14175232,1245870,13843,49,0.0003,1244250,-37.306497230247864,-1.2482601,0.6850266157835722,9.646202
,0.32368767261505127,13825,-1.1781851053237915,0.010153151117265224,0.4221898019313812,0.0,1.1594083309173584,,55376,14176256,1245960,13844,49,0.0003,1244250,-37.306497230247864,-1.2482601,0.6850266157835722,9.646202
,0.3964013457298279,13825,-1.1921436786651611,0.003950487822294235,0.3394758105278015,0.0,1.0760552883148193,,55380,14177280,1246050,13845,49,0.0003,1244250,-37.306497230247864,-1.2482601,0.6850266157835722,9.646202
,0.2881583571434021,13825,-1.2121323347091675,0.002102083060890436,0.3507130742073059,0.0,1.1058802604675293,,55384,14178304,1246140,13846,49,0.0003,1244250,-37.306497230247864,-1.2482601,0.6850266157835722,9.646202
,0.28589117527008057,13825,-1.2125037908554077,0.0017622626619413495,0.7336333394050598,0.0,1.15677809715271,,55388,14179328,1246230,13847,49,0.0003,1244250,-37.306497230247864,-1.2482601,0.6850266157835722,9.646202
,0.2964774966239929,13825,-1.1934844255447388,0.0028611256275326014,0.5619304180145264,0.0,1.0777504444122314,,55392,14180352,1246320,13848,49,0.0003,1244250,-37.306497230247864,-1.2482601,0.6850266157835722,9.646202
,0.38144510984420776,13825,-1.191145658493042,0.0011691194958984852,0.46458670496940613,0.0,0.985756516456604,,55396,14181376,1246410,13849,49,0.0003,1244250,-37.306497230247864,-1.2482601,0.6850266157835722,9.646202
,0.40897899866104126,13850,-1.1996201276779175,0.001612978521734476,0.45621854066848755,0.0,0.9747631549835205,0.6004901364445686,55400,14182400,1246500,13850,49,0.0003,1246500,-37.27721235447249,-1.2404569,0.6900684305280447,9.751291
,0.421500027179718,13850,-1.21903657913208,0.004959862679243088,0.36544135212898254,0.0,0.95925372838974,,55404,14183424,1246590,13851,49,0.0003,1246500,-37.27721235447249,-1.2404569,0.6900684305280447,9.751291
,0.3856627941131592,13850,-1.2289313077926636,0.005064614117145538,0.2939382791519165,0.0,0.950352668762207,,55408,14184448,1246680,13852,49,0.0003,1246500,-37.27721235447249,-1.2404569,0.6900684305280447,9.751291
,0.4216538071632385,13850,-1.2038646936416626,0.00334844458848238,0.4988042116165161,0.0,1.0296944379806519,,55412,14185472,1246770,13853,49,0.0003,1246500,-37.27721235447249,-1.2404569,0.6900684305280447,9.751291
,0.3556879758834839,13850,-1.2121487855911255,0.0023800856433808804,0.49630892276763916,0.0,1.023543119430542,,55416,14186496,1246860,13854,49,0.0003,1246500,-37.27721235447249,-1.2404569,0.6900684305280447,9.751291
,0.37369978427886963,13850,-1.247065544128418,0.0019368011271581054,0.5002458095550537,0.0,0.9781283140182495,,55420,14187520,1246950,13855,49,0.0003,1246500,-37.27721235447249,-1.2404569,0.6900684305280447,9.751291
,0.34246826171875,13850,-1.2307064533233643,0.00379171222448349,0.41147682070732117,0.0,1.0145220756530762,,55424,14188544,1247040,13856,49,0.0003,1246500,-37.27721235447249,-1.2404569,0.6900684305280447,9.751291
-59.67963935403957,0.3674697279930115,13850,-1.2211822271347046,0.004309357609599829,0.3692002296447754,0.0,0.9844529032707214,,55428,14189568,1247130,13857,49,0.0003,1246500,-37.27721235447249,-1.2404569,0.6900684305280447,9.751291
,0.729738861322403,13850,-1.5514781475067139,0.008474091999232769,1.0487406253814697,0.0,0.5171321034431458,,55432,14190592,1247220,13858,49,0.0003,1246500,-37.27721235447249,-1.2404569,0.6900684305280447,9.751291
,0.7367615699768066,13850,-1.610688328742981,0.022749578580260277,1.1375900506973267,0.0,0.5316410064697266,,55436,14191616,1247310,13859,49,0.0003,1246500,-37.27721235447249,-1.2404569,0.6900684305280447,9.751291
,0.6076469421386719,13850,-1.476523756980896,0.028980642557144165,0.5505698919296265,0.0,0.7015777230262756,,55440,14192640,1247400,13860,49,0.0003,1246500,-37.27721235447249,-1.2404569,0.6900684305280447,9.751291
,0.35939890146255493,13850,-1.207183837890625,0.01472534891217947,0.7362394332885742,0.0,0.9225297570228577,,55444,14193664,1247490,13861,49,0.0003,1246500,-37.27721235447249,-1.2404569,0.6900684305280447,9.751291
,0.2593701481819153,13850,-1.1243033409118652,0.007932009175419807,0.4831558167934418,0.0,1.068708896636963,,55448,14194688,1247580,13862,49,0.0003,1246500,-37.27721235447249,-1.2404569,0.6900684305280447,9.751291
,0.2686346173286438,13850,-1.145569920539856,0.009178129024803638,0.4690738916397095,0.0,1.1220805644989014,,55452,14195712,1247670,13863,49,0.0003,1246500,-37.27721235447249,-1.2404569,0.6900684305280447,9.751291
,0.2386610507965088,13850,-1.1779475212097168,0.006566917523741722,0.4701852798461914,0.0,1.1414780616760254,,55456,14196736,1247760,13864,49,0.0003,1246500,-37.27721235447249,-1.2404569,0.6900684305280447,9.751291
,0.24665141105651855,13850,-1.2005469799041748,0.004589507356286049,0.49790266156196594,0.0,1.141520380973816,,55460,14197760,1247850,13865,49,0.0003,1246500,-37.27721235447249,-1.2404569,0.6900684305280447,9.751291
,0.2490667700767517,13850,-1.1956144571304321,0.003329639323055744,0.4771970510482788,0.0,1.0664024353027344,,55464,14198784,1247940,13866,49,0.0003,1246500,-37.27721235447249,-1.2404569,0.6900684305280447,9.751291
,0.26855844259262085,13850,-1.188523292541504,0.00407225638628006,0.5564399361610413,0.0,1.119319200515747,,55468,14199808,1248030,13867,49,0.0003,1246500,-37.27721235447249,-1.2404569,0.6900684305280447,9.751291
,0.25408685207366943,13850,-1.1769007444381714,0.006866463925689459,0.42846858501434326,0.0,1.0932608842849731,,55472,14200832,1248120,13868,49,0.0003,1246500,-37.27721235447249,-1.2404569,0.6900684305280447,9.751291
,0.30040448904037476,13850,-1.1787728071212769,0.007077123038470745,0.6833211183547974,0.0,1.1357359886169434,,55476,14201856,1248210,13869,49,0.0003,1246500,-37.27721235447249,-1.2404569,0.6900684305280447,9.751291
,0.2380906343460083,13850,-1.1830546855926514,0.006002092733979225,0.4035404920578003,0.0,1.125156044960022,,55480,14202880,1248300,13870,49,0.0003,1246500,-37.27721235447249,-1.2404569,0.6900684305280447,9.751291
,0.28456634283065796,13850,-1.1706056594848633,0.001812239526771009,0.3812571167945862,0.0,1.037057876586914,,55484,14203904,1248390,13871,49,0.0003,1246500,-37.27721235447249,-1.2404569,0.6900684305280447,9.751291
,0.23777532577514648,13850,-1.1549335718154907,0.0017708841478452086,0.4738211929798126,0.0,1.0796443223953247,,55488,14204928,1248480,13872,49,0.0003,1246500,-37.27721235447249,-1.2404569,0.6900684305280447,9.751291
,0.3070833683013916,13850,-1.172902226448059,0.005388506688177586,0.5122554302215576,0.0,0.9841917157173157,,55492,14205952,1248570,13873,49,0.0003,1246500,-37.27721235447249,-1.2404569,0.6900684305280447,9.751291
,0.29858851432800293,13850,-1.1599891185760498,0.004528942983597517,0.32041770219802856,0.0,1.0661113262176514,,55496,14206976,1248660,13874,49,0.0003,1246500,-37.27721235447249,-1.2404569,0.6900684305280447,9.751291
,0.34569668769836426,13875,-1.162942886352539,0.0009891401277855039,0.4928392469882965,0.0,1.0987486839294434,0.5512403428554535,55500,14208000,1248750,13875,49,0.0003,1248750,-37.80446432340493,-1.2154199,0.760589266642928,9.513978
,0.19574588537216187,13875,-1.1712626218795776,0.001865002210251987,0.4548402726650238,0.0,1.101609230041504,,55504,14209024,1248840,13876,49,0.0003,1248750,-37.80446432340493,-1.2154199,0.760589266642928,9.513978
,0.2866845726966858,13875,-1.1792062520980835,0.00367583055049181,0.4178406298160553,0.0,1.0639129877090454,,55508,14210048,1248930,13877,49,0.0003,1248750,-37.80446432340493,-1.2154199,0.760589266642928,9.513978
-63.893132291537704,0.6015229821205139,13875,-1.5047061443328857,0.021163102239370346,2.3039212226867676,0.0,0.7285087704658508,,55512,14211072,1249020,13878,49,0.0003,1248750,-37.80446432340493,-1.2154199,0.760589266642928,9.513978
,0.7337984442710876,13875,-1.6024730205535889,0.07332517951726913,2.827183961868286,0.0,0.635465681552887,,55516,14212096,1249110,13879,49,0.0003,1248750,-37.80446432340493,-1.2154199,0.760589266642928,9.513978
,0.6033847630023956,13875,-1.4438261985778809,0.04688156396150589,1.617096185684204,0.0,0.7261099219322205,,55520,14213120,1249200,13880,49,0.0003,1248750,-37.80446432340493,-1.2154199,0.760589266642928,9.513978
,0.3571597933769226,13875,-1.1766161918640137,0.01203018706291914,1.1887201070785522,0.0,0.937328040599823,,55524,14214144,1249290,13881,49,0.0003,1248750,-37.80446432340493,-1.2154199,0.760589266642928,9.513978
