/home/l.callisti/Distillation/distillation/lib/python3.10/site-packages/gymnasium/wrappers/rendering.py:283: UserWarning: [33mWARN: Overwriting existing videos at /home/l.callisti/Distillation_LunarLander/Final_pipeline/LunarLander/Teacher_files/videos/Teacher_lr_1.00e-04_ent_coef_1.00e-02_Anneal_ent folder (try specifying a different `video_folder` for the `RecordVideo` wrapper if this is not desired)[0m
  logger.warn(
SPS: 1876, Avg rew: 37.28, it: 211/610, n times average reward >= 200: 0/100
SPS: 1875, Avg rew: 66.29, it: 212/610, n times average reward >= 200: 0/100
SPS: 1875, Avg rew: 48.63, it: 213/610, n times average reward >= 200: 0/100
SPS: 1875, Avg rew: 59.76, it: 214/610, n times average reward >= 200: 0/100
SPS: 1875, Avg rew: 71.74, it: 215/610, n times average reward >= 200: 0/100
SPS: 1874, Avg rew: 65.99, it: 216/610, n times average reward >= 200: 0/100
SPS: 1875, Avg rew: 103.91, it: 217/610, n times average reward >= 200: 0/100
SPS: 1874, Avg rew: 112.76, it: 218/610, n times average reward >= 200: 0/100
SPS: 1875, Avg rew: 129.65, it: 219/610, n times average reward >= 200: 0/100
SPS: 1876, Avg rew: 138.29, it: 220/610, n times average reward >= 200: 0/100
SPS: 1876, Avg rew: 142.41, it: 221/610, n times average reward >= 200: 0/100
SPS: 1876, Avg rew: 118.44, it: 222/610, n times average reward >= 200: 0/100
SPS: 1876, Avg rew: 99.95, it: 223/610, n times average reward >= 200: 0/100
SPS: 1875, Avg rew: 110.09, it: 224/610, n times average reward >= 200: 0/100
SPS: 1876, Avg rew: 134.46, it: 225/610, n times average reward >= 200: 0/100
SPS: 1877, Avg rew: 126.49, it: 226/610, n times average reward >= 200: 0/100
SPS: 1877, Avg rew: 151.88, it: 227/610, n times average reward >= 200: 0/100
SPS: 1878, Avg rew: 142.73, it: 228/610, n times average reward >= 200: 0/100
SPS: 1880, Avg rew: 143.70, it: 229/610, n times average reward >= 200: 0/100
SPS: 1881, Avg rew: 135.84, it: 230/610, n times average reward >= 200: 0/100
